Species,ailMel1,allMis1,amaVit1,anaPla1,anoCar2,apaSpi1,araMac1,astMex1,bosTau8,calJac3,camFer1,canFam3,capHir1,cavPor3,cerSim1,cheMyd1,chiLan1,chlSab2,chrAsi1,chrPic2,colLiv1,conCri1,criGri1,danRer10,dasNov3,echTel2,eleEdw1,eptFus1,equCab2,eriEur2,falChe1,falPer1,felCat8,ficAlb2,fr3,gadMor1,galGal4,gasAcu1,geoFor1,gorGor3,hapBur1,hetGla2,hg38,jacJac1,latCha1,lepOcu1,lepWed1,loxAfr3,macEug2,macFas5,mayZeb1,melGal1,melUnd1,mesAur1,micOch1,mm10,monDom5,musFur1,myoDav1,myoLuc2,neoBri1,nomLeu3,ochPri3,octDeg1,odoRosDiv1,orcOrc1,oreNil2,ornAna1,oryAfe1,oryCun2,oryLat2,otoGar3,oviAri3,panHod1,panTro4,papAnu2,pelSin1,petMar2,ponAbe2,pseHum1,pteAle1,pteVam1,punNye1,rheMac3,rn6,saiBol1,sarHar1,sorAra2,speTri2,susScr3,taeGut2,takFla1,tetNig2,triMan1,tupChi1,turTru2,vicPac2,xenTro7,xipMac1,zonAlb1
ailMel1,0.0,0.659754004577,0.599455967358,0.841348420556,0.539339103068,0.558708414873,0.757565095004,0.439703153989,0.4715085639,0.463790315718,0.436170212766,0.361469072165,0.450730411687,0.572483172903,0.387179020215,0.57037037037,0.502171371304,0.485324448675,0.568810096154,0.627214530296,0.583644384119,0.502119334855,0.555812910938,0.381682552839,0.474397590361,0.578976998552,0.58695171397,0.465151772088,0.394244073425,0.547645698082,0.831143361443,0.839288738357,0.3751604033,0.592631213069,0.467922119374,0.251766455932,0.746893274854,0.307883131202,0.751777082741,0.470027691806,0.51256281407,0.566693261768,0.473761768318,0.563730810978,0.289266683583,0.541380438338,0.2762821169,0.521750169262,0.267121675688,0.457708106296,0.446937014668,0.853144835545,0.590863352787,0.549890143193,0.546425181904,0.576401612312,0.408191313909,0.310100413467,0.492533403196,0.450933172787,0.492292870906,0.456362256514,0.547200128545,0.547947292254,0.276678626345,0.441815426069,0.412459283388,0.133360193392,0.530663134107,0.553371446472,0.466446124764,0.52078842008,0.446815985946,0.451689389449,0.47435483871,0.565062811093,0.394202236932,0.110547667343,0.466994322515,0.589882278078,0.43690248566,0.410294805803,0.490056818182,0.479640189543,0.558920493751,0.467578479031,0.52217453505,0.503953073196,0.551121076233,0.463857909955,0.521558245083,0.440600250104,0.361242759347,0.518299595142,0.587934135879,0.413206382791,0.439061833689,0.217359855335,0.49168297456,0.728295819936
allMis1,0.659754004577,0.0,0.469898358092,0.771712158809,0.448866067608,0.413322632424,0.629184100418,0.451612903226,0.656568438447,0.652161667371,0.63620412341,0.651292025563,0.640757272587,0.665611669189,0.653382634895,0.467942345924,0.534905839833,0.646611341632,0.66139892813,0.428372093023,0.471790315415,0.634715025907,0.64693907227,0.393493761141,0.559641255605,0.622775240195,0.665258855586,0.650076890815,0.643079535805,0.645457235869,0.766869469027,0.767441860465,0.649825540823,0.485031329775,0.475577432791,0.282714660667,0.62523133868,0.388359092404,0.620863970588,0.643463733816,0.581041257367,0.671733771569,0.643374164811,0.675256341069,0.37140879197,0.503636363636,0.635524798155,0.656712328767,0.43249922768,0.645295011745,0.483047115808,0.771653543307,0.466529879456,0.627609325004,0.645536108251,0.680992174028,0.523319615912,0.657821617116,0.660441426146,0.640649705333,0.508038585209,0.635177304965,0.612541462644,0.633543165468,0.649366912481,0.650484094053,0.458818635607,0.196915167095,0.646771719425,0.640547625983,0.49055613851,0.657272477316,0.64199192463,0.645770717046,0.64347342054,0.691153573956,0.339065634852,0.112195121951,0.655051285654,0.469732620321,0.654400659069,0.649932564064,0.533170731707,0.647579529737,0.6737464713,0.647684865238,0.587133041849,0.620550161812,0.660507446222,0.65051271246,0.326530612245,0.46529562982,0.392334060455,0.655266385066,0.662678450034,0.636468385424,0.646287587288,0.289741581832,0.51010587103,0.633278955954
amaVit1,0.599455967358,0.469898358092,0.0,0.587138263666,0.516075388027,0.563555555556,0.331854480923,0.519727891156,0.592472420506,0.58038585209,0.536433540828,0.584364820847,0.552670080468,0.605534105534,0.582605884255,0.524649479873,0.501945525292,0.576848249027,0.591408268734,0.489539748954,0.234102026555,0.564342199856,0.598304532116,0.49359886202,0.538289962825,0.561267605634,0.593382118995,0.589401820546,0.584323803405,0.597014925373,0.508069722402,0.486794717887,0.595494923858,0.329951690821,0.524537922243,0.432653061224,0.458492366412,0.482811698307,0.430544896393,0.578049565497,0.60586881473,0.591085271318,0.577183370931,0.620373299589,0.516926383665,0.461333333333,0.571523398606,0.589161940769,0.511791269443,0.576012965964,0.543254688445,0.675274370562,0.281428571429,0.593760155996,0.588899966766,0.611076148521,0.500811688312,0.58680669511,0.572239971601,0.594976452119,0.559343434343,0.559824738793,0.576276996915,0.594912559618,0.575165562914,0.581812255541,0.480821177742,0.232183908046,0.561279461279,0.599300921513,0.509711989283,0.590248627704,0.571074087203,0.564739269244,0.576413570275,0.655221238938,0.437267657993,0.156441717791,0.596405228758,0.352994555354,0.590865842055,0.604998264491,0.548959608323,0.580322580645,0.603749602796,0.579083279535,0.572903225806,0.610906657745,0.597572974746,0.581896551724,0.299620132953,0.534519572954,0.455158113012,0.594139650873,0.581924577373,0.582628497072,0.581764122894,0.418353576248,0.519411764706,0.354630715123
anaPla1,0.841348420556,0.771712158809,0.587138263666,0.0,0.657157412124,0.6096,0.715521628499,0.658777120316,0.843661971831,0.839302769819,0.825940337224,0.847094095941,0.822499336694,0.840747752011,0.840576287199,0.761064891847,0.75961877868,0.839923773225,0.840458562216,0.763491005996,0.458395245171,0.839131507525,0.845724003887,0.657608695652,0.838235294118,0.789260068686,0.838161359828,0.838238813113,0.826482830385,0.839455120409,0.724348534202,0.74554973822,0.836230110159,0.722473604827,0.716316088687,0.616400277971,0.660496613995,0.665699361579,0.530120481928,0.839597797462,0.718387631143,0.839523809524,0.84126984127,0.851309365291,0.677160847167,0.686365992742,0.84148635936,0.84487534626,0.714285714286,0.840123898022,0.699886104784,0.746910755149,0.720885834288,0.83804951996,0.849565829617,0.852873030584,0.792724992161,0.843953488372,0.828695430176,0.811718966954,0.708868144691,0.836017569546,0.837928554304,0.841885302995,0.841437632135,0.842142857143,0.68547008547,0.402610441767,0.843987999077,0.842609915809,0.659283387622,0.844391971665,0.804272698712,0.82357637041,0.839636189564,0.848640705364,0.673871277618,0.169616519174,0.850168350168,0.713680154143,0.848203939745,0.806375442739,0.706559263521,0.840190249703,0.85009310987,0.841584158416,0.733922829582,0.830395913155,0.842979127135,0.844957587182,0.66334841629,0.688224527151,0.713834823777,0.843677628532,0.8388252149,0.811133200795,0.838577948595,0.566274509804,0.663757998837,0.7
anoCar2,0.539339103068,0.448866067608,0.516075388027,0.657157412124,0.0,0.542028985507,0.571333333333,0.513717052179,0.537675123059,0.529550827423,0.449408672799,0.521525679758,0.497775800712,0.522897897898,0.51724137931,0.453302961276,0.497046081134,0.504980842912,0.521541950113,0.43829787234,0.432983682984,0.517255379618,0.525390625,0.510940919037,0.495304205798,0.526013771997,0.535327102804,0.509879891515,0.521918321469,0.527342256214,0.625475285171,0.596885020614,0.516250944822,0.48603584827,0.52407221665,0.447437929213,0.519811320755,0.514432029795,0.511292346299,0.509118541033,0.640472521828,0.527422990233,0.510597302505,0.540095203222,0.5284738041,0.535224153705,0.511203949867,0.521284540702,0.505741846578,0.507526051717,0.532467532468,0.681992337165,0.507880910683,0.541791044776,0.54248861912,0.553578049685,0.450366748166,0.520553207837,0.529876977153,0.528077352176,0.566221765914,0.487107171636,0.540732436472,0.520723436323,0.512849584278,0.519504876219,0.544779811974,0.180154142582,0.520164301718,0.534727408514,0.550054406964,0.521344918776,0.495100127823,0.511965476658,0.509670079636,0.544859453215,0.463616557734,0.134782608696,0.526768268855,0.478243188288,0.528752800597,0.546135646688,0.580052493438,0.509900990099,0.540873460246,0.510815939279,0.535400083787,0.513513513514,0.523059185242,0.522053231939,0.304324028462,0.533256217467,0.514619883041,0.522997032641,0.540910773787,0.521869158879,0.52030651341,0.413968253968,0.583457897359,0.572266666667
apaSpi1,0.558708414873,0.413322632424,0.563555555556,0.6096,0.542028985507,0.0,0.659915611814,0.597322348095,0.561657032755,0.557296767875,0.494683827644,0.557434112382,0.524607329843,0.573863636364,0.552488910793,0.226765799257,0.57197696737,0.557569818716,0.563962170234,0.246511627907,0.608255451713,0.542016806723,0.581048581049,0.448306595365,0.514557670773,0.574324324324,0.574651944311,0.555222388806,0.554455445545,0.570950788342,0.613445378151,0.622861054073,0.555831265509,0.453038674033,0.493555724033,0.38180341186,0.566170712608,0.534446764092,0.601382488479,0.556538839725,0.697254901961,0.578147966683,0.556265356265,0.587958607714,0.433588761175,0.583489681051,0.549748743719,0.570670525808,0.549019607843,0.556862745098,0.667776852623,0.609979633401,0.495851946394,0.56401384083,0.559475806452,0.585142305837,0.460880195599,0.555222388806,0.56213592233,0.540301612064,0.678899082569,0.514777001612,0.575178997613,0.578403755869,0.560332193454,0.553641732283,0.670256835128,0.127697841727,0.573211713874,0.568515884305,0.60404040404,0.568292682927,0.562743190661,0.558694593278,0.55740922473,0.568203198495,0.119582664526,0.233840304183,0.572795969773,0.457897633462,0.561360275998,0.560927479033,0.674556213018,0.560951918407,0.578870496592,0.560428849903,0.525379382522,0.545177664975,0.55550074001,0.562836185819,0.393265565438,0.47908445146,0.545454545455,0.569694026226,0.564397424103,0.552348336595,0.544489383215,0.461360123648,0.646907216495,0.5942812983
araMac1,0.757565095004,0.629184100418,0.331854480923,0.715521628499,0.571333333333,0.659915611814,0.0,0.570547417116,0.77233229058,0.769066286529,0.740712370739,0.762682418346,0.779557589626,0.776773296245,0.755649717514,0.681478016838,0.72312839816,0.757522123894,0.758076358297,0.67133881102,0.45843045843,0.735438884331,0.777427269541,0.527118644068,0.727668845316,0.741181296144,0.757640369581,0.757894736842,0.754877616176,0.77138800142,0.597839898348,0.587177950869,0.751363140676,0.599629858112,0.653627760252,0.48449955713,0.656926952141,0.56515867657,0.494722026742,0.756469337114,0.667597765363,0.766123316797,0.760042283298,0.800333889816,0.601556970984,0.661229611041,0.758790436006,0.765440666204,0.647024504084,0.758327427356,0.611598111935,0.724391624222,0.542416452442,0.765179224579,0.776960784314,0.783737615306,0.662397540984,0.7626648161,0.78870605834,0.74213836478,0.664023071377,0.74833209785,0.747077162899,0.769633507853,0.758681164504,0.757413361915,0.633148404993,0.380182002022,0.762208067941,0.777619387028,0.553870710295,0.76871230933,0.759488613664,0.728841413311,0.755689900427,0.77640203933,0.56629653821,0.203910614525,0.775524724297,0.575144508671,0.769465132024,0.735042735043,0.618591934381,0.760438782732,0.775746924429,0.759591693066,0.692462311558,0.74347826087,0.765287440498,0.763525618058,0.544626593807,0.644137931034,0.639423076923,0.765288691493,0.76720505618,0.746736292428,0.752833638026,0.481722177092,0.592946362968,0.549137284321
astMex1,0.439703153989,0.451612903226,0.519727891156,0.658777120316,0.513717052179,0.597322348095,0.570547417116,0.0,0.438855560683,0.437262357414,0.343445287107,0.432272727273,0.455683003128,0.430819065248,0.423357664234,0.408427876823,0.409804854831,0.421803127875,0.434722858452,0.434085213033,0.451708766716,0.386118251928,0.425602267359,0.295774647887,0.353302611367,0.428779776373,0.436219739292,0.437529467232,0.431363636364,0.439814814815,0.612186788155,0.593519044912,0.42602739726,0.504149377593,0.361790733993,0.326392503904,0.53924505692,0.355144404332,0.527058823529,0.421803127875,0.450588235294,0.432999088423,0.420833333333,0.442615454961,0.444874274662,0.413375460769,0.426086956522,0.430964237211,0.419699175158,0.422899353647,0.353794103432,0.678932178932,0.543323139653,0.437962962963,0.439013035382,0.4485428051,0.344561016013,0.433056325023,0.468169014085,0.424394700777,0.396733403583,0.420689655172,0.404245055475,0.428178063332,0.426745778183,0.428895956383,0.388438681794,0.170995670996,0.429496070273,0.42911332385,0.374655647383,0.432732316227,0.414818548387,0.429517502365,0.414611447185,0.449217002237,0.482653061224,0.165571616294,0.437945791726,0.47841191067,0.44104410441,0.470077220077,0.396963123644,0.427981651376,0.436497019716,0.418282548476,0.430638722555,0.399488491049,0.432496447181,0.426107226107,0.380199179848,0.375780274657,0.363544813696,0.430374042361,0.434925093633,0.428960508398,0.439182915506,0.35942391985,0.480044969084,0.585906040268
bosTau8,0.4715085639,0.656568438447,0.592472420506,0.843661971831,0.537675123059,0.561657032755,0.77233229058,0.438855560683,0.0,0.501492537313,0.417139366437,0.492619346734,0.18075906798,0.588148356675,0.448189345153,0.563404849119,0.523197542839,0.522688324268,0.57597641857,0.624597835624,0.592914653784,0.514813634916,0.568531263728,0.376397515528,0.489521995151,0.585258178952,0.593981683384,0.504978889508,0.453571428571,0.5464072985,0.837552742616,0.845492142266,0.498004226344,0.593386198751,0.480763215515,0.242510699001,0.742416083288,0.317993937724,0.765231973169,0.518560264503,0.516750803121,0.587969715913,0.521791676108,0.580519285607,0.274931267183,0.526382708201,0.464060838989,0.54310974126,0.272892938497,0.502725856698,0.442944250871,0.85710259301,0.589148810694,0.564801778436,0.550850780209,0.585726593912,0.421130155329,0.46868852459,0.520605199365,0.485424172945,0.472052606858,0.50394685424,0.572979127135,0.559286620401,0.473926380368,0.378136038402,0.404945277665,0.133136094675,0.548089195886,0.571868891896,0.461178671656,0.54590260409,0.193902298187,0.187691261476,0.517987232445,0.585016139929,0.399370362042,0.103616813294,0.509889240506,0.589735614308,0.478979957634,0.45504587156,0.485181644359,0.519564401051,0.57699661715,0.502389345868,0.521457592687,0.504244918961,0.576805407328,0.429357167411,0.520226981512,0.442446043165,0.356004250797,0.550657795252,0.596708655018,0.362896513456,0.42842430484,0.230956521739,0.464534075104,0.73635751179
calJac3,0.463790315718,0.652161667371,0.58038585209,0.839302769819,0.529550827423,0.557296767875,0.769066286529,0.437262357414,0.501492537313,0.0,0.484924623116,0.489562504999,0.482487309645,0.55283935621,0.459342127233,0.562630844382,0.470198675497,0.341830065359,0.556302131603,0.608815426997,0.573952879581,0.51196369637,0.533401046957,0.381110190555,0.458265287607,0.565417488494,0.574630821658,0.490312343411,0.455218739235,0.544756438101,0.841496865204,0.848592142978,0.492467948718,0.588245344268,0.456239600666,0.243580337491,0.720872865275,0.30518018018,0.752204585538,0.30749557348,0.502262443439,0.552104283054,0.325009678668,0.542604175128,0.276742404902,0.507987220447,0.46621171771,0.514508259865,0.267322097378,0.299115571897,0.448460508701,0.854394026422,0.57744830277,0.518575475516,0.507173356106,0.536201804103,0.410207161476,0.462460940799,0.513729490776,0.484949832776,0.467074317968,0.298689606882,0.532320969214,0.523653245818,0.467247097844,0.481864447855,0.398946942082,0.137577002053,0.527401019208,0.526033942989,0.47480620155,0.477298616762,0.484992369001,0.483303025293,0.322019230769,0.451518744869,0.382671480144,0.0978363123236,0.293245469522,0.584605796198,0.491262293749,0.457977207977,0.492874692875,0.319543785038,0.515551839465,0.177709819912,0.517339177517,0.498059964727,0.528131799813,0.500238511687,0.514418604651,0.427805280528,0.363345764518,0.520442520443,0.526594519917,0.464116424116,0.483491522674,0.241223496698,0.458818054909,0.729619565217
